2361632,3616,1,5,"1,4,5,8,9,10,11,18",CRY-55,School-Majhladih-361632,108,1887
2361233,3612,1,1,"1,3,4,5,8,9,10,11,13,15,18",CRY-55,School-Mukri -361233,108,1888
2450913,4509,1,1,"5,8,9,10,15,16,18",CRY - 24,School-Barwadih -450913,108,1889
2451114,4511,1,5,"5,8,9,10,15,16,18",CRY - 24,School-Belatandi-451114,108,1890
2451415,4514,1,1,"5,8,9,10,15,16,18",CRY - 24,School-Serwa -451415,108,1891
2451216,4512,1,1,"4,5,8,9,10,15,16,18",CRY - 24,School-Betahani -451216,108,1892
2450317,4503,1,5,"4,5,8,9,10,15,16,18",CRY - 24,School-Naurangiya -450317,108,1893
2450218,4502,1,1,"4,5,8,9,10,15,16,18",CRY - 24,School-Khairahani -450218,108,1894
2301210,3012,1,1,"5,8,9,10,13,15,16,18",CRY - 27,School-Lambuasahi-301210,108,1895
2300111,3001,1,6,"2,3,5,8,9,10,13,15,16,18",CRY - 27,School-Namadhia-300111,108,1896
2300712,3007,1,1,"5,8,9,10,13,15,16,18",CRY - 27,School-Patrasahi-300712,108,1897
2300413,3004,1,1,"5,8,9,13,16,18",CRY - 27,School-Pradhansahi-300413,108,1898
2302214,3022,1,5,"3,5,8,9,10,13,15,16,18",CRY - 27,School-School sahi-302214,108,1899
2302615,3026,1,1,"5,8,9,10,13,15,16,18",CRY - 27,School-Dhanusahi-302615,108,1900
2302316,3023,1,1,"5,8,9,10,12,13,15,16,18",CRY - 27,School-Domuhani-302316,108,1901
2302717,3027,1,1,"5,8,9,10,13,15,16,18",CRY - 27,School-School sahi-302717,108,1902
2302818,3028,1,1,"5,8,9,10,13,15,16,18",CRY - 27,School-Mahalisahi-302818,108,1903
2255211,2552,1,1,"1,5,8,9,10,15,16,18",CRY - 82,School-Janopaar-255211,108,1904
2255112,2551,1,1,"1,5,8,9,10,15,16,18",CRY - 82,School-islam pur suburi-255112,108,1905
2255513,2555,1,1,"5,8,9,10,13,16,18",CRY - 82,School-JANOPAR-KHALIHAPAR-255513,108,1906
2255814,2558,1,1,"5,8,9,10,15,16,18",CRY - 82,School-Noapara -255814,108,1907
2255715,2557,1,1,"5,8,9,10,12,16,18",CRY - 82,School-Kochtola-255715,108,1908
2255916,2559,1,1,"5,8,9,10,11,12,16,18",CRY - 82,School-GOSWAMI CHUPA-255916,108,1909
2256117,2561,1,1,"5,8,9,10,15,16,18",CRY - 82,School-Deka chupa-256117,108,1910
2346918,3469,1,1,"5,8,9",CRY - 85,School-Kopa-346918,108,1911
2347019,3470,1,5,"4,5,8,9",CRY - 85,School-New Chilga-347019,108,1912
2347120,3471,1,1,"5,8,9",CRY - 85,School-Gidhiyo-347120,108,1913
2347221,3472,1,1,"4,5,8,9",CRY - 85,School-Kurumdiha-347221,108,1914
2347322,3473,1,1,"5,8,9",CRY - 85,School-Kolhariya-347322,108,1915
2347323,3473,1,1,"5,8,9",CRY - 85,School-Kolhariya-347323,108,1916
2347524,3475,1,5,"5,8,9",CRY - 85,School-Nawadih-347524,108,1917
2347625,3476,1,1,"1,4,5,8,9",CRY - 85,School-Dudhiyano-347625,108,1918
2347630,3476,1,5,"4,5,8,9",CRY - 85,School-Dudhiyano-347630,108,1919
2347726,3477,1,1,"4,5,8,9",CRY - 85,School-Parasbani-347726,108,1920
2347827,3478,1,1,"4,5,8,9",CRY - 85,School-Dasodih-347827,108,1921
2347928,3479,1,5,"1,4,5,8,9",CRY - 85,School-Karma-347928,108,1922
2348029,3480,1,5,"4,5,8,9",CRY - 85,School-Suiyadih-348029,108,1923
2348131,3481,1,5,"5,8,9",CRY - 85,School-Bhuiyatola-348131,108,1924
2348139,3481,1,1,"4,5,8,9",CRY - 85,School-Bhuiyatola-348139,108,1925
2348232,3482,1,6,"4,5,8,9",CRY - 85,School-Indrawa-348232,108,1926
2348333,3483,1,1,"5,8,9",CRY - 85,School-Balrotand-348333,108,1927
